R0 = 2.5
1.0 0.032
0.8 0.06
0.6 0.135
0.3999999999999999 0.339
0.19999999999999996 0.87
0.0 1.0

R0= 1.5
1.0 0.306
0.8 0.533
0.6 0.807
0.3999999999999999 0.971
0.19999999999999996 0.999
0.0 1.0
