1.0 0.92
1.5 0.9266666666666666
2.0 0.9133333333333333
2.5 0.7266666666666667
3.0 0.48
3.5 0.19666666666666666
4.0 0.07
4.5 0.03666666666666667
5.0 0.023333333333333334
