0.0 0.0 0.9766666666666667
0.0 0.1 0.74
0.0 0.2 0.24
0.0 0.30000000000000004 0.013333333333333334
0.0 0.4 0.0
0.0 0.5 0.0

0.1 0.0 0.8066666666666666
0.1 0.1 0.36666666666666664
0.1 0.2 0.03666666666666667
0.1 0.30000000000000004 0.0
0.1 0.4 0.0
0.1 0.5 0.0

0.2 0.0 0.41333333333333333
0.2 0.1 0.06666666666666667
0.2 0.2 0.0
0.2 0.30000000000000004 0.0
0.2 0.4 0.0
0.2 0.5 0.0

0.30000000000000004 0.0 0.02666666666666667
0.30000000000000004 0.1 0.0
0.30000000000000004 0.2 0.0
0.30000000000000004 0.30000000000000004 0.0
0.30000000000000004 0.4 0.0
0.30000000000000004 0.5 0.0

0.4 0.0 0.0
0.4 0.1 0.0
0.4 0.2 0.0
0.4 0.30000000000000004 0.0
0.4 0.4 0.0
0.4 0.5 0.0

0.5 0.0 0.0
0.5 0.1 0.0
0.5 0.2 0.0
0.5 0.30000000000000004 0.0
0.5 0.4 0.0
0.5 0.5 0.0
