0 0.0 0.9966666666666667
0 0.1 0.98
0 0.2 0.8966666666666666
0 0.30000000000000004 0.66
0 0.4 0.3333333333333333
0 0.5 0.05

13 0.0 0.9933333333333333
13 0.1 0.91
13 0.2 0.75
13 0.30000000000000004 0.38333333333333336
13 0.4 0.12333333333333334
13 0.5 0.006666666666666667

26 0.0 0.8933333333333333
26 0.1 0.7266666666666667
26 0.2 0.37
26 0.30000000000000004 0.13333333333333333
26 0.4 0.013333333333333334
26 0.5 0.0033333333333333335

38 0.0 0.6566666666666666
38 0.1 0.33666666666666667
38 0.2 0.11
38 0.30000000000000004 0.01
38 0.4 0.0
38 0.5 0.0

51 0.0 0.21666666666666667
51 0.1 0.03
51 0.2 0.0
51 0.30000000000000004 0.0
51 0.4 0.0
51 0.5 0.0

64 0.0 0.0033333333333333335
64 0.1 0.0
64 0.2 0.0
64 0.30000000000000004 0.0
64 0.4 0.0
64 0.5 0.0
