1.0 0.0 0.09
1.0 0.2 0.3233333333333333
1.0 0.4 0.7366666666666667
1.0 0.6000000000000001 0.8933333333333333
1.0 0.8 0.99
1.0 1.0 0.9966666666666667

1.5 0.0 0.10666666666666667
1.5 0.2 0.37
1.5 0.4 0.6533333333333333
1.5 0.6000000000000001 0.9133333333333333
1.5 0.8 0.9833333333333333
1.5 1.0 0.9966666666666667

2.0 0.0 0.12333333333333334
2.0 0.2 0.2633333333333333
2.0 0.4 0.62
2.0 0.6000000000000001 0.91
2.0 0.8 0.9733333333333334
2.0 1.0 0.99

2.5 0.0 0.09
2.5 0.2 0.3233333333333333
2.5 0.4 0.6333333333333333
2.5 0.6000000000000001 0.89
2.5 0.8 0.9633333333333334
2.5 1.0 0.9933333333333333

3.0 0.0 0.09333333333333334
3.0 0.2 0.3
3.0 0.4 0.5966666666666667
3.0 0.6000000000000001 0.8633333333333333
3.0 0.8 0.9566666666666667
3.0 1.0 0.9966666666666667
