2.5 0.0 1.0
2.5 0.1591796875 1.0
2.5 0.3056640625 0.998
2.5 0.4384765625 0.972
2.5 0.55859375 0.16

3.0 0.0 1.0
3.0 0.1591796875 1.0
3.0 0.3056640625 1.0
3.0 0.4384765625 0.656
3.0 0.55859375 0.0

3.5 0.0 1.0
3.5 0.1591796875 1.0
3.5 0.3056640625 0.984
3.5 0.4384765625 0.11
3.5 0.55859375 0.0

4.0 0.0 1.0
4.0 0.1591796875 1.0
4.0 0.3056640625 0.928
4.0 0.4384765625 0.0
4.0 0.55859375 0.0
