2.5 0.0 1.0
2.5 0.1904296875 1.0
2.5 0.3603515625 1.0
2.5 0.509765625 1.0
2.5 0.6396484375 0.97
2.5 0.75 0.4266666666666667

3.0 0.0 1.0
3.0 0.1904296875 1.0
3.0 0.3603515625 1.0
3.0 0.509765625 1.0
3.0 0.6396484375 0.77
3.0 0.75 0.0033333333333333335

3.5 0.0 1.0
3.5 0.1904296875 1.0
3.5 0.3603515625 1.0
3.5 0.509765625 0.9766666666666667
3.5 0.6396484375 0.27666666666666667
3.5 0.75 0.0

4.0 0.0 1.0
4.0 0.1904296875 1.0
4.0 0.3603515625 1.0
4.0 0.509765625 0.8833333333333333
4.0 0.6396484375 0.0
4.0 0.75 0.0
