0.5 0.0 0.7566666666666667
0.5 0.2 0.9366666666666666
0.5 0.4 0.99
0.5 0.6 0.9966666666666667
0.5 0.8 1.0
0.5 1.0 1.0

1.0 0.0 0.6866666666666666
1.0 0.2 0.9066666666666666
1.0 0.4 0.9733333333333334
1.0 0.6 0.9966666666666667
1.0 0.8 1.0
1.0 1.0 1.0

1.5 0.0 0.6266666666666667
1.5 0.2 0.8866666666666667
1.5 0.4 0.97
1.5 0.6 0.9933333333333333
1.5 0.8 1.0
1.5 1.0 1.0

2.0 0.0 0.6533333333333333
2.0 0.2 0.8566666666666667
2.0 0.4 0.9633333333333334
2.0 0.6 0.9966666666666667
2.0 0.8 1.0
2.0 1.0 1.0

2.5 0.0 0.5566666666666666
2.5 0.2 0.8333333333333334
2.5 0.4 0.9566666666666667
2.5 0.6 0.9866666666666667
2.5 0.8 1.0
2.5 1.0 1.0

3.0 0.0 0.5333333333333333
3.0 0.2 0.8366666666666667
3.0 0.4 0.9266666666666666
3.0 0.6 0.98
3.0 0.8 1.0
3.0 1.0 0.9966666666666667
