2.5 0.0 1.0
2.5 0.1591796875 0.716
2.5 0.3056640625 0.0
2.5 0.4384765625 0.0
2.5 0.55859375 0.0

3.0 0.0 0.982
3.0 0.1591796875 0.116
3.0 0.3056640625 0.0
3.0 0.4384765625 0.0
3.0 0.55859375 0.0

3.5 0.0 0.914
3.5 0.1591796875 0.002
3.5 0.3056640625 0.0
3.5 0.4384765625 0.0
3.5 0.55859375 0.0

4.0 0.0 0.716
4.0 0.1591796875 0.0
4.0 0.3056640625 0.0
4.0 0.4384765625 0.0
4.0 0.55859375 0.0
